id	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	vernacularName
56089.0	56089.0	56089.0	53931.0	Allium ampeloprasum	Plantae	Magnoliophyta	Liliopsida	Liliales	Alliaceae	Allium		ampeloprasum		species	Puerro.
20142.0	20142.0	20142.0	6989.0	Anthurium ranchoanum	Plantae	Magnoliophyta	Liliopsida	Arales	Araceae	Anthurium		ranchoanum		species	
13136.0	13136.0	13136.0	3524.0	Mesosemia cecropia	Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Mesosemia		cecropia		species	
52641.0	52641.0	52641.0	52636.0	Tangara inornata	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara		inornata		species	Tangara cenicienta
20990.0	20990.0	20990.0	7208.0	Westoniella eriocephala	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Westoniella		eriocephala		species	
25006.0	25006.0	25006.0	8224.0	Marcgravia nepenthoides	Plantae	Magnoliophyta	Magnoliopsida	Theales	Marcgraviaceae	Marcgravia		nepenthoides		species	
25906.0	25906.0	25906.0	8435.0	Elleanthus jimenezii	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Elleanthus		jimenezii		species	Orquídea, parásita.
53730.0	53730.0	53730.0	53339.0	Balaenoptera borealis	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera		borealis		species	Ballena(CR), ballena de Sei, ballena de pintas, rorcual del norte, rorcual de Sei, rorcual de Rodolfo.
52190.0	52190.0	52190.0	52189.0	Lurocalis semitorquatus	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Lurocalis		semitorquatus		species	Añapero colicorto
55577.0	55577.0	55577.0	11102.0	Agra ubicki	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agra		ubicki		species	
53649.0	53649.0	53649.0	52700.0	Acanthidops bairdi	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Acanthidops		bairdi		species	Fringilo piquiagudo
52588.0	52588.0	52588.0	52587.0	Setophaga ruticilla	Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga		ruticilla		species	Raya roja, candelita norteña
51394.0	51394.0	51394.0	51393.0	Noctilio albiventris	Animalia	Chordata	Mammalia	Chiroptera	Noctilionidae	Noctilio		albiventris		species	Murciélago, murciélago pescador.
51862.0	51862.0	51862.0	51861.0	Passer domesticus	Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer		domesticus		species	Setillero, gorrión común, electricista
36361.0	36361.0	36361.0	11102.0	Agra chrysopteryx	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agra		chrysopteryx		species	Shiny-green <I>Agra</I>
45431.0	45431.0	45431.0	11140.0	Clathrus chrysomycelinus	Fungi	Basidiomycota	Basidiomycetes	Phallales	Clathraceae	Clathrus		chrysomycelinus		species	
51581.0	51581.0	51581.0	51580.0	Proechimys semispinosus	Animalia	Chordata	Mammalia	Rodentia	Echimyidae	Proechimys		semispinosus		species	Rata o ratón de monte, yiso (en la Península de Osa).
23163.0	23163.0	23163.0	7725.0	Zygia inaequalis	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Zygia		inaequalis		species	
52034.0	52034.0	52034.0	52033.0	Heliomaster constantii	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Heliomaster		constantii		species	Colibrí, gorrión, colibrí pochotero
62860.0	62860.0	62860.0	4901.0	Polycyrtus junceus	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Polycyrtus		junceus		species	Avispa
70378.0	70378.0	70378.0	52078.0	Puffinus gravis	Animalia	Chordata	Aves	Procellariformes	Procellariidae	Puffinus		gravis		species	Pardela
22008.0	22008.0	22008.0	7472.0	Costus pulverulentus	Plantae	Magnoliophyta	Liliopsida	Zingiberales	Costaceae	Costus		pulverulentus		species	
52319.0	52319.0	52319.0	52318.0	Automolus ochrolaemus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus		ochrolaemus		species	Hojarasquero gorgianteado
21465.0	21465.0	21465.0	7316.0	Vriesea vietoris	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Vriesea		vietoris		species	Piñuela, epífita, parásita.
28815.0	28815.0	28815.0	9048.0	Cuatresia exiguiflora	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Cuatresia		exiguiflora		species	
60299.0	60299.0	60299.0	59440.0	Siphula ceratites	Fungi	Ascomycota	Lecanoromycetes	Agyriales	Icmadophilaceae	Siphula		ceratites		species	Liquen
28434.0	28434.0	28434.0	8949.0	Zanthoxylum fagara	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Rutaceae	Zanthoxylum		fagara		species	
36913.0	36913.0	36913.0	8315.0	Myrica pubescens	Plantae	Magnoliophyta	Magnoliopsida	Myricales	Myricaceae	Myrica		pubescens		species	
52759.0	52759.0	52759.0	52757.0	Norops aquaticus	Animalia	Chordata	Reptilia	Squamata	Dactyloidae	Norops		aquaticus		species	Lagartija, anolis</BR>Inglés: Anole lizard
13884.0	13884.0	13884.0	4167.0	Simopteryx torquataria	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Simopteryx		torquataria		species	Geométridos, polillas, mariposas nocturnas, gusanos medidores.
52446.0	52446.0	52446.0	52445.0	Phyllomyias burmeisteri	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Phyllomyias		burmeisteri		species	Mosquerito
22250.0	22250.0	22250.0	7527.0	Cyperus surinamensis	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Cyperus		surinamensis		species	
23078.0	23078.0	23078.0	7708.0	Inga punctata	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Inga		punctata		species	Cuajiniquil, juaniquil breñero.
28648.0	28648.0	28648.0	8999.0	Calceolaria tripartita	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Scrophulariaceae	Calceolaria		tripartita		species	
22359.0	22359.0	22359.0	7543.0	Scleria lithosperma	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Scleria		lithosperma		species	
51832.0	51832.0	51832.0	51831.0	Myiozetetes granadensis	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiozetetes		granadensis		species	Pecho amarillo, mosquero cabecigrís
19985.0	19985.0	19985.0	6957.0	Allomarkgrafia insignis	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Allomarkgrafia		insignis		species	
26451.0	26451.0	26451.0	8486.0	Otoglossum chiriquense	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Otoglossum		chiriquense		species	Orquídea, parásita.
53464.0	53464.0	53464.0	53463.0	Micropygia schomburgkii	Animalia	Chordata	Aves	Gruiformes	Rallidae	Micropygia		schomburgkii		species	Polluela ocelada
33153.0	33153.0	33153.0	7627.0	Alchornea triplinervia- Mal aplicado	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	Euphorbiaceae	Alchornea		triplinervia-		species	
21759.0	21759.0	21759.0	7414.0	Licania costaricensis	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Chrysobalanaceae	Licania		costaricensis		species	
67006.0	67006.0	67006.0	4871.0	Adorea bifasciata	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Adorea		bifasciata		species	
52593.0	52593.0	52593.0	52591.0	Basileuterus culicivorus	Animalia	Chordata	Aves	Passeriformes	Parulidae	Basileuterus		culicivorus		species	Reinita coronidorada
25417.0	25417.0	25417.0	9208.0	Ficus crassivenosa	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Moraceae	Ficus		crassivenosa		species	Higuerón, chilamate.
51499.0	51499.0	51499.0	51494.0	Myotis oxyotus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		oxyotus		species	Murciélago
64490.0	64490.0	64490.0	47963.0	Aedes sexlineatus	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes		sexlineatus		species	
27879.0	27879.0	27879.0	8805.0	Pityrogramma trifoliata	Plantae	Pteridophyta	Pteropsida	Filicales	Pteridaceae	Pityrogramma		trifoliata		species	
21375.0	21375.0	21375.0	7315.0	Tillandsia bulbosa	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Tillandsia		bulbosa		species	Piñuela, parásita, epífita.
19936.0	19936.0	19936.0	6929.0	Unonopsis storkii	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Unonopsis		storkii		species	
51595.0	51595.0	51595.0	51594.0	Oligoryzomys fulvescens	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Oligoryzomys		fulvescens		species	Ratón o rata de monte
20725.0	20725.0	20725.0	7115.0	Fleischmannia plectranthifolia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Fleischmannia		plectranthifolia		species	
51895.0	51895.0	51895.0	66520.0	Patagioenas fasciata	Animalia	Chordata	Aves	Columbiformes	Columbidae	Patagioenas		fasciata		species	Paloma collareja, torcaza
67600.0	67600.0	67600.0	8173.0	Bunchosia nitida	Plantae	Magnoliophyta	Magnoliopsida	Polygalales	Malpighiaceae	Bunchosia		nitida		species	<I>Cereza</I>
52160.0	52160.0	52160.0	51793.0	Ara ambiguus	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara		ambiguus		species	Lapa verde, guacamayo verde mayor
53332.0	53332.0	53332.0	53331.0	Ziphius cavirostris	Animalia	Chordata	Mammalia	Cetacea	Ziphiidae	Ziphius		cavirostris		species	"Ballena" (Costa Rica), zifio, "ballena" de Cuvier, "ballena" picuda, <I>Cuvier´s beaked "whale"</I>
20357.0	20357.0	20357.0	7015.0	Acrocomia aculeata	Plantae	Magnoliophyta	Liliopsida	Arecales	Arecaceae	Acrocomia		aculeata		species	Coyol, Será (Cabécara), Ukrá, Uakrá (Brunka), Zurí (Térraba).
27923.0	27923.0	27923.0	8826.0	Colubrina spinosa	Plantae	Magnoliophyta	Magnoliopsida	Rhamnales	Rhamnaceae	Colubrina		spinosa		species	Picha de pan, pichepan.
51658.0	51658.0	51658.0	51649.0	Puma yagouaroundi	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma		yagouaroundi		species	León breñero, gatio
24379.0	24379.0	24379.0	8040.0	Couratari scottmorii	Plantae	Magnoliophyta	Magnoliopsida	Lecythidales	Lecythidaceae	Couratari		scottmorii		species	Cachimbo, copo hediondo, matasano.
52493.0	52493.0	52493.0	76897.0	Thryophilus pleurostictus	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryophilus		pleurostictus		species	Soterrey de costado barreteado
33216.0	33216.0	33216.0	9428.0	Strobilomyces confusus	Fungi	Basidiomycota	Basidiomycetes	Boletales	Strobilomycetaceae	Strobilomyces		confusus		species	
12886.0	12886.0	12886.0	3432.0	Memphis lyceus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Memphis		lyceus		species	
21444.0	21444.0	21444.0	7316.0	Vriesea lyman-smithii	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Vriesea		lyman-smithii		species	Parásita, epífita, piñuela.
52298.0	52298.0	52298.0	51787.0	Xiphorhynchus susurrans	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus		susurrans		species	Trepador gorgianteado
63460.0	63460.0	63460.0	8157.0	Struthanthus acostensis	Plantae	Magnoliophyta	Magnoliopsida	Santalales	Loranthaceae	Struthanthus		acostensis		species	
51592.0	51592.0	51592.0	51585.0	Oryzomys devius	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Oryzomys		devius		species	Ratón o rata de monte
22292.0	22292.0	22292.0	7535.0	Lipocarpha micrantha	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Lipocarpha		micrantha		species	
55547.0	55547.0	55547.0	11102.0	Agra granodeoro	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agra		granodeoro		species	
19284.0	19284.0	19284.0	6788.0	Melongena patula	Animalia	Mollusca	Gastropoda	Neogastropoda	Melongenidae	Melongena		patula		species	cambute negro (Costa Rica), coco, cambombia de arena (Panamá)
21698.0	21698.0	21698.0	7389.0	Pourouma bicolor	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Urticaceae	Pourouma		bicolor		species	Chumico, Panamá.
29054.0	29054.0	29054.0	9098.0	Freziera forerorum	Plantae	Magnoliophyta	Magnoliopsida	Theales	Theaceae	Freziera		forerorum		species	
22289.0	22289.0	22289.0	7534.0	Kyllinga tibialis	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Kyllinga		tibialis		species	
51898.0	51898.0	51898.0	51897.0	Egretta caerulea	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Egretta		caerulea		species	Garza, garceta azul
54610.0	54610.0	54610.0	6527.0	Acanthochitona rhodea	Animalia	Mollusca	Polyplacophora	Neoloricata	Acanthochitonidae	Acanthochitona		rhodea		species	Cucharacha de mar, quitón.
53511.0	53511.0	53511.0	51515.0	Tadarida brasiliensis	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Tadarida		brasiliensis		species	Murciélago
50973.0	50973.0	50973.0	7092.0	Conyza primulifolia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Conyza		primulifolia		species	
23049.0	23049.0	23049.0	7708.0	Inga coruscans	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Inga		coruscans		species	Guaba.
22129.0	22129.0	22129.0	7507.0	Cyathea ursina	Plantae	Pteridophyta	Pteropsida	Filicales	Cyatheaceae	Cyathea		ursina		species	
51975.0	51975.0	51975.0	51918.0	Columbina talpacoti	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina		talpacoti		species	Palomita colorada, tortolita, tortolita colorada, tortolita rojiza
32570.0	32570.0	32570.0	3381.0	Consul electra	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Consul		electra		species	
53575.0	53575.0	53575.0	52320.0	Sclerurus albigularis	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Sclerurus		albigularis		species	Tirahojas gargantigrís
31642.0	31642.0	31642.0	8150.0	Elaphoglossum tarbacense	Plantae	Pteridophyta	Pteropsida	Filicales	Lomariopsidaceae	Elaphoglossum		tarbacense		species	
61085.0	61085.0	61085.0	59218.0	Coccocarpia domingensis	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Coccocarpiaceae	Coccocarpia		domingensis		species	Liquen
63237.0	63237.0	63237.0	9582.0	Geastrum albonigrum	Fungi	Basidiomycota	Basidiomycetes	Lycoperdales	Geastraceae	Geastrum		albonigrum		species	Estrella de tierra
28789.0	28789.0	28789.0	9044.0	Brugmansia suaveolens	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Brugmansia		suaveolens		species	Reina de la noche, angel's trumpet, floripondio.
21296.0	21296.0	21296.0	7306.0	Catopsis nutans	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Catopsis		nutans		species	Piñuela, epífita, parásita.
23537.0	23537.0	23537.0	7809.0	Quercus insignis	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus		insignis		species	Encino, roble, roble encino
28354.0	28354.0	28354.0	8917.0	Rondeletia amoena	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Rondeletia		amoena		species	quina, teresa
25429.0	25429.0	25429.0	9208.0	Ficus insipida	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Moraceae	Ficus		insipida		species	Higuerón.
53587.0	53587.0	53587.0	51820.0	Myiarchus panamensis	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus		panamensis		species	Copetón colipardo
19963.0	19963.0	19963.0	6946.0	Foeniculum vulgare	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Apiaceae	Foeniculum		vulgare		species	
52882.0	52882.0	52882.0	52881.0	Pharomachrus mocinno	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Pharomachrus		mocinno		species	Quetzal
28087.0	28087.0	28087.0	8885.0	Gonzalagunia ovatifolia	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Gonzalagunia		ovatifolia		species	
20664.0	20664.0	20664.0	7091.0	Clibadium leiocarpum	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Clibadium		leiocarpum		species	
23331.0	23331.0	23331.0	7755.0	Erythrina steyermarkii	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Pap.	Erythrina		steyermarkii		species	
24763.0	24763.0	24763.0	8170.0	Magnolia sororum	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Magnoliaceae	Magnolia		sororum		species	
54461.0	54461.0	54461.0	3536.0	Sarota subtessellata	Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Sarota		subtessellata		species	
29525.0	29525.0	29525.0	9204.0	Renealmia cernua	Plantae	Magnoliophyta	Liliopsida	Zingiberales	Zingiberaceae	Renealmia		cernua		species	
47762.0	47762.0	47762.0	8913.0	Psychotria cyanococca	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Psychotria		cyanococca		species	
51977.0	51977.0	51977.0	51976.0	Phaenostictus mcleannani	Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Phaenostictus		mcleannani		species	Hormiguero ocelado
20032.0	20032.0	20032.0	6978.0	Prestonia riverae	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Prestonia		riverae		species	
27122.0	27122.0	27122.0	8590.0	Agrostis perennans	Plantae	Magnoliophyta	Liliopsida	Poales	Poaceae	Agrostis		perennans		species	
32134.0	32134.0	32134.0	8949.0	Zanthoxylum acuminatum	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Rutaceae	Zanthoxylum		acuminatum		species	Lagartillo, lagarto.
52642.0	52642.0	52642.0	52636.0	Tangara lavinia	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara		lavinia		species	Tangara alirrufa
53248.0	53248.0	53248.0	73152.0	Incilius coniferus	Animalia	Chordata	Amphibia	Anura	Bufonidae	Incilius		coniferus		species	sapo
16976.0	16976.0	16976.0	5857.0	Chlorotabanus mexicanus	Animalia	Arthropoda	Insecta	Diptera	Tabanidae	Chlorotabanus		mexicanus		species	Tabanos
13006.0	13006.0	13006.0	63830.0	Heraclides cresphontes	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Heraclides		cresphontes		species	
53392.0	53392.0	53392.0	53369.0	Buteogallus subtilis	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteogallus		subtilis		species	Gavilán cangrejero
52663.0	52663.0	52663.0	52658.0	Piranga ludoviciana	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Piranga		ludoviciana		species	Tangara carirroja
20756.0	20756.0	20756.0	7129.0	Heterocondylus vitalbae	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Heterocondylus		vitalbae		species	Jacalaca
47558.0	47558.0	47558.0	43165.0	Plesiocystiscus genecoani	Animalia	Mollusca	Gastropoda	Neogastropoda	Cystiscidae	Plesiocystiscus		genecoani		species	Caracol marino, marginela.
52176.0	52176.0	52176.0	51874.0	Glaucidium costaricanum	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium		costaricanum		species	Lechuza, mochuelo montañero
64489.0	64489.0	64489.0	47960.0	Culex erraticus	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex		erraticus		species	Zancudos, mosquitos
20342.0	20342.0	20342.0	7010.0	Oreopanax xalapensis	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Araliaceae	Oreopanax		xalapensis		species	burío ratón, cacho de venado, higuera, matagente, matapalo, papayillo
40652.0	40652.0	40652.0	40647.0	Copiphora rhinoceros	Animalia	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Copiphora		rhinoceros		species	Esperanzas
36100.0	36100.0	36100.0	11147.0	Klarobelia stipitata	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Klarobelia		stipitata		species	
22804.0	22804.0	22804.0	7652.0	Jatropha costaricensis	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	Euphorbiaceae	Jatropha		costaricensis		species	
36614.0	36614.0	36614.0	11312.0	Phillipsia domingensis	Fungi	Ascomycota	Discomycetes	Pezizales	Sarcoscyphaceae	Phillipsia		domingensis		species	
19926.0	19926.0	19926.0	6926.0	Rollinia membranacea	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Rollinia		membranacea		species	
30047.0	30047.0	30047.0	9330.0	Mastigoproctus nara	Animalia	Arthropoda	Arachnida	Thelyphonida	Thelyphonidae	Mastigoproctus		nara		species	Casinpulga, Casipulga
53533.0	53533.0	53533.0	51739.0	Amazilia rutila	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Amazilia		rutila		species	Colibrí, gorrión, amazilia canela
21315.0	21315.0	21315.0	7308.0	Guzmania donnellsmithii	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Guzmania		donnellsmithii		species	Piñuela, parásita, epífita.
53584.0	53584.0	53584.0	51925.0	Chiroxiphia lanceolata	Animalia	Chordata	Aves	Passeriformes	Pipridae	Chiroxiphia		lanceolata		species	Toledo, saltarín coludo
66620.0	66620.0	66620.0	59226.0	Haematomma accolens	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Haematomma		accolens		species	Liquen.
46747.0	46747.0	46747.0	46746.0	Pachydorylaimus schizodontus	Animalia	Nematoda	Adenophorea	Dorylaimida	Qudsianematidae	Pachydorylaimus		schizodontus		species	Nematodo
23051.0	23051.0	23051.0	7708.0	Inga densiflora	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Inga		densiflora		species	Guaba de caite, Guaba salada.
52285.0	52285.0	52285.0	52284.0	Sphyrapicus varius	Animalia	Chordata	Aves	Piciformes	Picidae	Sphyrapicus		varius		species	Carpinterito bebedor
53218.0	53218.0	53218.0	53211.0	Bolitoglossa lignicolor	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Bolitoglossa		lignicolor		species	Salamandra
20441.0	20441.0	20441.0	7036.0	Prestoea decurrens	Plantae	Magnoliophyta	Liliopsida	Arecales	Arecaceae	Prestoea		decurrens		species	
25789.0	25789.0	25789.0	8400.0	Brachionidium polypodium	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Brachionidium		polypodium		species	
27892.0	27892.0	27892.0	8806.0	Pteris speciosa	Plantae	Pteridophyta	Pteropsida	Filicales	Pteridaceae	Pteris		speciosa		species	
52402.0	52402.0	52402.0	52401.0	Aphanotriccus capitalis	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Aphanotriccus		capitalis		species	Mosquerito pechileonado
52660.0	52660.0	52660.0	52658.0	Piranga olivacea	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Piranga		olivacea		species	Tangara escarlata
27467.0	27467.0	27467.0	8686.0	Pennisetum purpureum	Plantae	Magnoliophyta	Liliopsida	Poales	Poaceae	Pennisetum		purpureum		species	
21331.0	21331.0	21331.0	7308.0	Guzmania skotakii	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Guzmania		skotakii		species	
